,plate,mjd,fiberid,class,subclass,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw,nii_6584_eqw
6278,403,51871,565,b'GALAXY',b'STARFORMING',0.0781888,277.6077,75.72475,23.83974,103.2152,13.6497,46.20963,27.04401,-16.38606,-6.513824
6279,404,51877,47,b'GALAXY',b'STARBURST',0.03557337,804.5656,264.7828,713.8787,84.79459,26.00689,108.3788,76.0042,-91.10865,-9.812089
6280,404,51812,245,b'GALAXY',b'',0.04189496,85.59071,29.88777,42.01191,58.4454,22.66504,37.8022,26.40827,-1.923959,-1.467483
6281,404,51812,283,b'GALAXY',b'STARBURST',0.1689744,246.4216,68.85642,24.41655,81.787,10.05802,52.12696,35.05737,-43.43746,-14.36127
6282,405,51816,29,b'GALAXY',b'STARBURST',0.02589027,1173.683,322.2408,857.6019,111.9117,27.07987,154.1112,102.4135,-103.9433,-9.770982
6283,406,51900,39,b'GALAXY',b'STARBURST',0.05904392,463.2445,152.2052,182.2983,91.20953,15.33584,94.44978,66.42375,-44.32328,-8.928417
6284,406,51817,65,b'GALAXY',b'STARBURST',0.06068395,249.9841,78.01563,86.5351,45.66949,10.0552,55.00271,37.94466,-45.86142,-8.015757
6285,406,51869,181,b'GALAXY',b'STARFORMING',0.1022601,311.5488,72.53471,15.49779,128.2272,8.718293,46.7534,33.86929,-30.7835,-11.3167
6286,406,51869,188,b'GALAXY',b'STARFORMING',0.05514659,279.4409,72.03791,56.32687,187.819,28.84449,95.94611,66.02961,-8.007494,-5.316168
6287,406,51817,297,b'GALAXY',b'STARBURST',0.2503711,667.9041,185.0886,234.5703,126.6286,29.6788,100.672,77.88664,-128.3992,-24.15502
6288,406,51817,544,b'QSO',b'AGN',0.1977152,61.24784,16.68284,187.1808,75.55065,9.407532,16.95663,20.5042,-10.77041,-12.22604
6289,406,51869,561,b'GALAXY',b'STARBURST',0.005120771,3638.934,893.8438,1375.126,744.4879,72.66137,582.4194,535.7366,-93.89687,-19.93002
6290,406,52238,582,b'GALAXY',b'STARBURST',0.07156862,944.8848,233.0253,100.1726,472.9084,17.95487,113.0329,101.5658,-65.83615,-32.21664
6291,408,51821,6,b'GALAXY',b'STARFORMING',0.04301223,389.7788,89.39798,47.17007,122.2195,9.915021,81.92821,57.95258,-29.88048,-8.977763
6292,408,51821,294,b'GALAXY',b'STARBURST',0.03741942,306.3327,108.3078,343.8615,20.65254,7.647996,37.97753,26.48709,-63.61356,-5.893068
6293,408,51821,376,b'GALAXY',b'STARBURST',0.03525402,459.5119,138.2316,282.5764,50.11813,12.45934,77.18266,56.43867,-73.32899,-8.045887
6294,408,51821,537,b'GALAXY',b'AGN',0.07616741,439.7831,105.6375,340.0408,286.5869,20.90535,92.53445,63.92525,-20.22632,-12.425
6295,409,51871,33,b'GALAXY',b'STARBURST',0.02730209,3483.774,1127.255,4290.506,188.421,44.66476,255.9791,185.5818,-224.2147,-12.48462
6296,409,51871,139,b'GALAXY',b'STARFORMING',0.04577556,274.968,62.00987,20.70784,111.6304,13.10887,37.43167,31.67512,-11.08395,-4.720901
6297,409,51871,463,b'GALAXY',b'STARFORMING',0.02831509,471.5153,146.3836,167.5686,116.4196,19.08389,110.538,72.90082,-32.76233,-7.79675
6298,410,51877,2,b'GALAXY',b'STARFORMING',0.03141565,957.3779,206.8788,82.0155,297.3113,26.33216,201.2841,130.7385,-39.10755,-11.92601
6299,410,51877,37,b'GALAXY',b'STARBURST',0.06218923,605.32,168.0634,373.7145,78.52529,17.82571,104.9449,71.83716,-58.64308,-7.625844
6300,410,51877,468,b'GALAXY',b'STARBURST',0.06540338,356.2041,99.30744,158.6331,66.36654,9.040051,53.57104,38.14173,-80.43931,-14.102
6301,410,51816,592,b'GALAXY',b'AGN',0.1295229,299.8391,75.83105,202.0108,185.1974,27.33692,95.85171,75.9688,-24.12418,-15.36093
6302,385,51783,120,b'GALAXY',b'STARBURST',0.03665402,903.494,217.6133,63.78366,277.5068,18.16695,169.0683,127.7241,-42.44023,-13.0736
6303,385,51877,223,b'GALAXY',b'STARFORMING',0.06929936,269.5122,36.15794,18.43295,180.015,14.20794,62.50389,49.24131,-14.27517,-9.548059
6304,385,51877,420,b'GALAXY',b'STARBURST',0.0839508,582.4339,166.2744,115.7002,150.0711,16.36827,111.1147,76.49512,-73.1813,-18.51203
6305,385,51877,508,b'GALAXY',b'STARBURST',0.05961146,3238.078,903.2128,1371.683,608.4127,84.96308,470.9145,356.2884,-204.0791,-38.17228
6306,386,51788,93,b'GALAXY',b'STARFORMING',0.02263317,680.4353,196.0299,326.0781,166.4034,47.81728,140.8235,116.4112,-19.64638,-4.712156
6307,386,51788,213,b'GALAXY',b'STARFORMING',0.02255508,315.4182,96.33741,146.2007,43.98248,15.04609,55.26465,45.72475,-33.91094,-4.546963
6308,387,51791,293,b'GALAXY',b'STARBURST',0.09073626,481.5065,111.8562,64.78971,173.7986,20.88044,96.73845,69.06853,-43.60745,-16.09713
6309,387,51791,519,b'GALAXY',b'STARFORMING',0.08823861,342.4924,70.59373,17.35186,160.4116,10.30395,59.8789,53.16409,-21.90783,-10.20897
6310,388,51793,54,b'GALAXY',b'STARFORMING',0.01344056,383.6077,133.8409,314.5721,23.24826,10.46278,52.16047,37.64007,-47.22367,-2.721484
6311,388,51793,137,b'GALAXY',b'STARBURST',0.1011885,453.6845,127.96,122.13,103.4846,13.71963,86.2487,62.04626,-70.08975,-24.18739
6312,389,51795,288,b'GALAXY',b'STARFORMING',0.08703677,360.4516,84.41214,32.52454,110.7645,12.10643,73.09373,53.57253,-44.4221,-13.5849
6313,390,51900,252,b'GALAXY',b'STARBURST',0.1694989,436.8279,109.585,127.9928,90.09954,17.01882,77.87398,62.25144,-77.20956,-16.34563
6314,390,51900,314,b'GALAXY',b'STARFORMING',0.07471031,129.8928,30.87749,13.19378,61.07796,8.507263,19.2992,16.13192,-7.425922,-3.675315
6315,390,51900,377,b'GALAXY',b'STARFORMING',0.01799616,119.4858,44.64057,60.195,12.50302,7.330142,26.27386,17.16639,-18.78974,-1.922019
6316,390,51900,465,b'GALAXY',b'STARFORMING',0.01779088,180.3261,45.7443,100.6038,101.4353,21.12811,58.47829,42.45454,-13.1677,-7.467721
6317,391,51782,224,b'GALAXY',b'STARBURST',0.06300418,552.832,152.4865,110.2967,134.0557,19.04644,113.0558,84.15419,-48.47841,-11.80731
6318,392,51793,257,b'GALAXY',b'STARBURST',0.06791907,1389.194,362.5683,99.02386,635.5562,31.75041,216.8447,166.4839,-40.18547,-18.35121
6319,393,51794,171,b'GALAXY',b'AGN',0.06616642,221.9312,53.15148,354.6673,92.78928,37.82128,62.93831,50.33865,-16.38687,-6.29819
6320,394,51913,196,b'GALAXY',b'',0.1123677,27.95903,8.222778,14.7613,32.44752,8.130066,17.00956,10.30274,-1.550055,-1.864836
6321,394,51812,389,b'GALAXY',b'STARFORMING',0.118422,834.5214,164.3973,48.21892,365.6187,25.70772,115.9341,96.25723,-37.99497,-16.86992
6322,394,51812,518,b'GALAXY',b'STARFORMING',0.04635772,245.1641,69.39413,38.77188,64.51444,7.206265,50.24438,33.15723,-42.58789,-9.589585
6323,394,51812,522,b'GALAXY',b'STARFORMING',0.06528033,129.9025,32.67622,19.36479,43.12757,6.754825,34.26495,23.39483,-28.49771,-9.05876
6324,394,51876,614,b'GALAXY',b'STARBURST',0.06409103,419.1208,109.907,79.79189,97.92344,11.07505,87.59705,63.78355,-59.77534,-13.546
6325,395,51783,42,b'GALAXY',b'AGN',0.0465717,518.2705,144.5741,1468.73,422.0166,47.29582,141.8516,130.1223,-14.37397,-11.79293
6326,395,51783,128,b'GALAXY',b'STARBURST',0.05002153,1147.825,217.3733,58.54227,515.9709,44.85697,172.0913,140.2627,-47.63248,-21.65891
6327,395,51783,511,b'GALAXY',b'STARBURST',0.06282441,459.3932,126.6085,235.3076,63.10197,10.63361,67.29507,47.20021,-59.81676,-8.48885
6328,397,51794,154,b'GALAXY',b'STARBURST',0.04443871,1074.656,310.3619,259.8264,322.2947,25.75531,185.4501,129.2297,-61.53631,-18.69597
6329,397,51794,190,b'GALAXY',b'STARFORMING',0.1214204,278.2623,64.4447,18.91157,96.13864,8.637535,49.60607,35.23646,-40.73751,-13.58598
6330,398,51789,31,b'GALAXY',b'STARFORMING',0.04868747,767.9669,184.7112,74.16827,242.4232,16.9358,150.4357,102.1945,-34.88249,-11.29406
6331,398,51789,376,b'GALAXY',b'STARFORMING',0.04282001,292.1518,72.53726,70.11898,65.95562,11.51438,69.86035,46.03763,-39.2947,-9.046361
6332,399,51817,230,b'GALAXY',b'STARFORMING',0.05884197,227.1469,78.99204,133.5147,33.72477,9.789228,50.46809,34.54885,-35.63637,-5.197488
6333,399,51817,358,b'GALAXY',b'STARFORMING',0.07802636,376.8083,99.3046,26.05354,129.9987,11.97661,73.72272,47.89247,-19.06632,-6.522026
6334,400,51820,223,b'GALAXY',b'STARBURST',0.08112607,488.3121,136.4,59.67501,138.792,15.78101,91.89318,83.00266,-46.60031,-13.76185
6335,400,51820,505,b'GALAXY',b'STARFORMING',0.05367565,343.3834,86.75033,19.97734,133.701,10.46247,63.02431,40.86605,-24.19241,-9.447569
6336,400,51820,587,b'GALAXY',b'STARBURST',0.1521348,226.2506,53.2574,16.96965,72.09985,7.809761,42.81962,34.79306,-47.84039,-15.38378
6337,401,51788,41,b'GALAXY',b'STARBURST',0.05568817,300.549,85.77119,71.50454,77.26492,8.252409,64.57462,47.50731,-41.1045,-10.56119
6338,401,51788,66,b'GALAXY',b'STARBURST',0.08309802,739.2172,239.1956,607.9456,76.06389,24.30113,101.7071,67.80802,-100.8023,-11.19542
6339,402,51793,103,b'GALAXY',b'STARFORMING',0.05988507,261.7083,57.75488,11.12717,97.23631,8.505825,41.85466,32.26043,-26.81606,-9.934363
6340,402,51793,174,b'GALAXY',b'STARFORMING',0.1400967,158.0684,42.76564,21.9381,48.54847,6.951017,29.04295,20.64904,-28.74632,-8.703358
6341,402,51793,372,b'GALAXY',b'STARBURST',0.1399367,310.9911,75.79181,35.45127,85.06818,8.588496,59.9981,41.24458,-38.21512,-10.38721
6342,403,51871,410,b'GALAXY',b'STARBURST',0.2166731,266.1918,68.07394,51.66187,63.61527,8.984866,48.53804,31.82757,-77.68334,-15.16302
6343,404,51812,155,b'GALAXY',b'STARBURST',0.0587389,233.5546,72.60538,78.771,45.48253,6.373701,44.52296,29.79181,-46.29365,-9.337434
6344,404,51877,195,b'GALAXY',b'STARFORMING',0.1111233,517.1146,136.8482,46.04689,227.2271,15.13825,83.18392,58.51498,-32.4212,-13.97924
6345,404,51877,285,b'GALAXY',b'STARBURST',0.1689781,248.903,67.92642,23.61275,87.39751,9.998919,54.34256,33.9097,-42.8413,-15.14257
6346,405,51816,318,b'GALAXY',b'STARBURST',0.1473693,572.8931,131.7779,57.26197,200.8308,13.0925,92.22388,60.70814,-53.24731,-18.79819
6347,406,52238,41,b'GALAXY',b'STARFORMING',0.09627191,249.1534,77.50771,104.8021,58.60678,9.40024,47.79639,34.3746,-35.69065,-8.50855
6348,406,52238,59,b'GALAXY',b'STARBURST',0.06069276,343.4295,91.78671,54.87085,94.94212,13.8327,77.59799,57.15778,-44.53097,-12.53197
6349,406,51876,126,b'GALAXY',b'AGN',0.06677438,680.6806,168.3087,603.5952,537.0706,30.86703,140.0302,107.2449,-25.74879,-20.15993
6350,406,51869,197,b'GALAXY',b'STARBURST',0.07289287,534.9775,95.59206,36.68475,214.3177,19.52477,98.80635,73.0959,-50.73706,-20.1891
6351,406,51817,217,b'GALAXY',b'STARBURST',0.1132122,278.4323,62.03298,31.35213,82.0713,9.288082,57.06772,38.32953,-41.08391,-12.64173
6352,406,51869,255,b'GALAXY',b'STARBURST',0.1403562,241.1864,72.71587,61.51412,59.94574,11.01444,42.63351,35.14537,-57.58919,-13.91424
6353,406,51869,395,b'GALAXY',b'STARBURST',0.1939185,408.1982,112.9734,75.11627,138.2481,16.26018,71.38445,50.11087,-60.99294,-26.6387
6354,406,52238,572,b'GALAXY',b'AGN',0.02305035,347.8398,88.3691,352.094,406.735,57.60578,159.157,142.7882,-5.612242,-6.285144
6355,408,51821,86,b'GALAXY',b'STARFORMING',0.04319618,464.747,113.0425,40.19733,186.167,14.30541,109.7065,76.88949,-17.75631,-7.131188
6356,408,51821,458,b'GALAXY',b'',0.2029569,264.2652,61.63108,24.66546,105.8902,9.438991,48.20832,34.54856,-38.04797,-17.62833
6357,408,51821,577,b'GALAXY',b'STARFORMING',0.1355587,236.1885,55.55025,15.9216,90.86381,7.486458,52.98378,37.39254,-30.36914,-11.93296
6358,409,51871,361,b'GALAXY',b'STARFORMING',0.07999175,318.0701,63.309,20.72021,95.08858,9.388531,58.38737,44.26589,-33.2059,-9.678342
6359,409,51871,632,b'GALAXY',b'STARBURST',0.07810801,629.5044,122.8142,60.67009,252.4733,15.07378,107.8879,70.48331,-52.45538,-20.40193
6360,410,51816,374,b'GALAXY',b'STARBURST',0.05891135,879.92,229.2547,282.5792,139.1918,19.46856,126.5041,86.6542,-147.1826,-23.98092
6361,410,51877,492,b'GALAXY',b'STARBURST',0.01386253,3301.733,332.4688,76.60532,1619.572,82.27626,466.9329,389.7182,-54.3365,-26.41729
6362,351,51695,501,b'GALAXY',b'STARFORMING',0.105617,294.0786,72.01649,33.39925,83.25405,9.27313,45.92489,31.17043,-37.32303,-12.39773
6363,351,51780,590,b'GALAXY',b'STARBURST',0.0128216,846.2976,233.8159,410.6234,109.211,18.773,153.4177,110.1555,-47.88965,-6.332752
6364,352,51789,254,b'GALAXY',b'STARBURST',0.06894892,245.5662,73.05926,78.83135,47.7663,8.065741,57.70874,36.22329,-45.20697,-9.274855
6365,352,51789,528,b'GALAXY',b'STARFORMING',0.0815787,258.5411,52.0434,38.62353,80.26175,10.14346,58.87954,42.41519,-30.8993,-9.807288
6366,353,51703,30,b'GALAXY',b'STARFORMING',0.06580715,104.1675,29.84504,15.07465,34.12743,5.701165,21.30369,12.32476,-17.21168,-5.402904
6367,353,51703,321,b'GALAXY',b'STARBURST',0.01266105,155.874,52.14326,84.28609,25.56299,4.368315,28.4207,19.72232,-73.18058,-11.70816
6368,354,51792,16,b'GALAXY',b'STARFORMING',0.02832031,351.4608,78.92842,80.64758,71.3398,11.7243,77.90568,55.99721,-25.04686,-4.482468
6369,355,51788,359,b'GALAXY',b'STARBURST',0.02959704,933.8311,188.9352,217.6082,267.3735,22.58588,151.3121,103.4741,-61.22153,-17.48691
6370,355,51788,492,b'GALAXY',b'AGN',0.1162426,69.02431,18.25747,29.84081,70.84874,14.51541,32.69647,26.09388,-4.553883,-5.184813
6371,355,51788,515,b'GALAXY',b'STARFORMING',0.06277037,278.326,63.89738,45.6161,83.98032,13.29404,65.24968,44.19746,-23.15509,-6.629038
6372,355,51788,640,b'GALAXY',b'STARFORMING',0.02803982,252.9559,58.48227,83.32718,49.11185,10.45356,57.62856,42.41413,-28.97738,-5.319327
6373,357,51813,142,b'GALAXY',b'STARBURST',0.02516217,1033.591,278.0143,676.8438,129.5305,23.83422,159.8171,112.285,-53.31881,-7.143672
6374,357,51813,568,b'GALAXY',b'STARBURST',0.0283129,2429.031,684.8358,2802.548,176.4622,60.06362,251.1228,173.7454,-117.2321,-8.880326
6375,358,51818,66,b'GALAXY',b'STARBURST',0.1111503,1226.23,245.6727,102.0322,488.6879,36.54841,199.3318,142.3378,-62.63491,-24.90806
6376,358,51818,200,b'GALAXY',b'STARFORMING',0.1095186,165.7007,32.40648,27.2559,58.09603,8.399858,32.77398,25.20029,-21.10655,-6.977304
6377,359,51821,88,b'GALAXY',b'STARBURST',0.06161927,436.6322,102.3482,86.5939,87.78098,17.42802,90.90482,63.41131,-44.1782,-8.417194
6378,360,51816,597,b'GALAXY',b'STARBURST',0.0720536,415.3082,113.1202,114.6343,88.56976,13.97316,80.25196,57.7029,-48.541,-10.06104
6379,362,51999,328,b'GALAXY',b'STARBURST',0.06348477,643.6876,144.5001,75.45025,215.2337,19.56576,129.3627,96.31016,-45.51881,-15.51145
6380,364,52000,140,b'GALAXY',b'STARBURST',0.04820611,1931.873,424.6281,254.9323,837.8521,50.10195,335.0406,249.6147,-63.0879,-27.23961
6381,364,52000,280,b'GALAXY',b'STARBURST',0.09369624,333.9394,74.89025,25.28333,103.9183,9.023053,60.7037,43.13021,-40.81568,-12.59655
6382,366,52017,254,b'GALAXY',b'STARFORMING',0.1262255,342.0288,91.3554,30.68315,122.603,12.76739,65.13501,36.63802,-27.81545,-9.404923
6383,366,52017,450,b'GALAXY',b'STARFORMING',0.0112045,624.0173,211.0751,362.6148,87.70606,19.47798,119.5748,86.38294,-37.22327,-5.311632
6384,366,52017,639,b'GALAXY',b'STARFORMING',0.02776753,416.3575,109.6721,93.32466,96.19744,17.02606,97.6925,65.0354,-36.00027,-8.078559
6385,367,51997,613,b'GALAXY',b'STARBURST',0.1288622,835.4657,189.4146,102.047,304.73,33.48832,165.9626,108.1904,-47.67569,-17.29167
6386,372,52173,31,b'GALAXY',b'STARBURST',0.09585544,333.2272,93.98529,70.38216,90.48411,9.737429,72.32333,48.8951,-70.48141,-19.18955
6387,372,52173,56,b'QSO',b'STARBURST BROADLINE',0.1101559,1098.536,237.7684,2668.502,312.9829,114.7077,112.6152,102.4906,-43.24279,-13.93507
6388,372,52173,130,b'GALAXY',b'STARBURST',0.1251825,525.2657,83.92957,19.62389,270.8101,16.58001,72.70824,64.98226,-47.2966,-24.17947
6389,375,52140,9,b'GALAXY',b'STARFORMING',0.01593406,408.8712,139.7936,202.8255,63.35967,15.23166,88.36056,61.86897,-36.75905,-5.36626
6390,375,52140,179,b'GALAXY',b'STARBURST',0.1183481,745.8326,222.6322,647.2803,55.68142,22.7233,86.22568,61.96852,-75.98731,-7.274312
6391,375,52140,391,b'GALAXY',b'STARFORMING',0.05620919,494.5295,100.1467,37.94685,188.0635,13.48349,99.40471,66.48025,-31.40364,-12.04194
6392,376,52143,160,b'GALAXY',b'STARBURST',0.005272734,4527.222,1503.644,8480.932,96.96641,20.58429,91.13142,65.86227,-490.5978,-32.12229
6393,376,52143,412,b'GALAXY',b'STARBURST',0.08573124,1192.449,290.2522,127.0049,379.5261,25.43025,197.5181,143.1865,-68.86564,-22.20136
6394,382,51816,368,b'GALAXY',b'STARBURST',0.03212454,508.6801,121.0283,191.0173,102.7265,26.52971,109.0273,73.9405,-49.27865,-10.21162
6395,383,51818,196,b'GALAXY',b'STARFORMING',0.06813579,540.4031,122.0578,27.63812,275.9095,17.33076,71.96137,74.2165,-38.47257,-20.05212
6396,383,51818,315,b'GALAXY',b'STARFORMING',0.06887994,138.5852,36.33535,27.17033,36.38613,7.970196,35.20311,26.84722,-19.28839,-4.681269
6397,384,51821,61,b'GALAXY',b'STARBURST',0.07340226,601.5124,134.149,258.299,77.769,16.76166,87.74538,61.53553,-104.5729,-14.08665
6398,384,51821,189,b'GALAXY',b'STARBURST',0.04339755,966.9868,334.3988,1200.107,57.20201,20.4181,103.976,67.69159,-122.0175,-7.520429
6399,384,51821,257,b'GALAXY',b'STARFORMING',0.08353075,114.0763,37.19493,52.98581,15.15422,9.147319,39.13776,18.50468,-28.661,-3.735454
6400,384,51821,346,b'GALAXY',b'STARFORMING',0.08309519,320.626,89.90963,88.11092,141.7167,14.86245,67.21806,55.56932,-26.89423,-11.67375
6401,384,51821,592,b'GALAXY',b'STARBURST',0.06432551,760.3913,225.6412,549.5488,76.08255,8.95355,83.11927,58.0983,-201.1137,-19.29307
6402,385,51877,313,b'GALAXY',b'STARFORMING',0.1487497,490.9584,110.3378,51.1716,220.9485,26.748,67.30888,68.16105,-35.87593,-15.97742
6403,385,51877,445,b'GALAXY',b'STARFORMING',0.06143163,203.6462,57.43908,15.73526,64.33405,5.946595,38.01106,25.95097,-26.74871,-8.562117
6404,389,51795,99,b'GALAXY',b'STARFORMING',0.1932833,270.8525,75.04339,128.2266,159.1227,11.20854,55.32753,44.83425,-31.89095,-17.89356
6405,390,51900,28,b'GALAXY',b'STARFORMING',0.04277921,239.239,68.22123,70.99834,54.46369,10.56263,53.8645,36.83328,-25.39491,-5.528606
6406,390,51900,59,b'GALAXY',b'STARFORMING',0.06227922,119.739,31.00012,22.66704,31.4238,5.056796,30.2832,19.76647,-19.48903,-5.081747
6407,390,51816,78,b'GALAXY',b'STARFORMING',0.1068046,475.81,95.65634,47.94972,256.1124,20.56438,94.92161,80.87675,-38.22374,-20.55511
6408,390,51900,109,b'GALAXY',b'STARBURST',0.1500688,396.0102,117.8939,261.9228,62.69514,12.09879,57.6334,41.12452,-65.04134,-10.35087
6409,390,51816,266,b'GALAXY',b'STARFORMING',0.06930463,199.5777,47.21876,70.84036,128.6618,22.9969,71.65856,39.52245,-6.883594,-4.53684
6410,390,51900,437,b'GALAXY',b'STARFORMING',0.04939836,276.9909,70.13326,21.87651,89.55491,10.5372,50.10782,33.85244,-22.39732,-7.143297
6411,390,51900,464,b'GALAXY',b'STARBURST',0.1435638,680.923,92.60061,86.66895,384.2197,24.32429,102.8377,92.93232,-53.65951,-29.12631
6412,391,51782,53,b'GALAXY',b'STARFORMING',0.04077142,343.2317,105.4887,49.61586,112.001,9.717602,70.82342,54.28711,-31.28276,-10.08187
6413,391,51782,445,b'GALAXY',b'STARBURST',0.04024457,998.3257,312.2852,891.1756,91.8714,15.36906,105.3106,76.4446,-235.537,-22.7974
6414,391,51782,605,b'GALAXY',b'STARBURST',0.08177172,633.4838,186.6712,218.3862,139.88,23.87058,119.0864,87.40452,-81.48079,-17.99979
6415,391,51782,625,b'GALAXY',b'STARBURST',0.01378591,450.5949,126.4112,261.0697,50.14943,15.29229,83.96186,62.2687,-36.35956,-3.88668
6416,392,51793,362,b'GALAXY',b'STARFORMING',0.0651661,223.783,72.34615,111.5041,37.15838,9.018546,42.15537,29.70763,-46.09855,-6.783266
6417,393,51794,154,b'GALAXY',b'STARFORMING',0.04403171,207.7583,56.81494,30.21272,64.50039,8.165437,43.85651,30.29375,-22.79194,-6.830382
6418,394,51913,127,b'GALAXY',b'STARBURST',0.1038008,989.0966,237.2235,119.2555,399.2838,26.72919,161.74,126.0502,-74.23467,-30.69033
6419,394,51876,213,b'GALAXY',b'STARBURST',0.07967249,344.2616,112.3667,159.9531,59.78571,13.27732,62.50409,43.53062,-56.52023,-9.740426
6420,394,51812,254,b'GALAXY',b'STARBURST',0.04233906,425.6554,134.5133,330.5192,35.91228,17.08686,72.49109,49.53626,-47.32701,-4.153509
6421,394,51876,266,b'GALAXY',b'STARFORMING BROADLINE',0.04418557,459.166,133.7311,154.0475,320.0977,89.63966,242.9002,184.5766,-10.14988,-6.282907
6422,526,52312,520,b'GALAXY',b'STARBURST',0.1431038,481.187,87.67419,25.46183,203.9673,12.54145,81.79957,57.29219,-55.07485,-23.20399
6423,527,52342,386,b'GALAXY',b'STARBURST',0.06082344,331.6723,102.9718,138.6366,54.99326,11.61044,73.29885,50.3805,-43.20394,-7.600455
6424,529,52025,44,b'GALAXY',b'STARFORMING',0.04148691,381.7063,104.7298,74.24509,99.01156,13.16083,80.55713,56.22033,-31.45782,-8.227652
6425,529,52025,562,b'GALAXY',b'STARFORMING',0.07679733,564.4808,92.12623,46.5127,312.9173,26.38255,92.90222,67.95084,-17.88066,-9.886606
6426,530,52026,448,b'GALAXY',b'STARBURST',0.1120371,451.1885,107.6144,70.31512,130.1212,11.79028,82.04319,58.67178,-58.17804,-20.7003
6427,530,52026,481,b'GALAXY',b'STARFORMING',0.04930117,283.447,89.8203,135.0844,57.55072,14.43975,61.09343,46.79797,-26.50425,-6.073555
6428,530,52026,507,b'GALAXY',b'STARBURST',0.07021939,777.3067,159.817,48.75977,315.9699,18.38349,117.825,91.71606,-64.74653,-25.82214
6429,531,52028,154,b'GALAXY',b'STARBURST',0.02399165,296.2907,102.0681,260.7324,30.1432,11.61229,54.67743,34.85953,-40.42271,-4.459535
6430,532,51993,239,b'GALAXY',b'STARFORMING',0.0425453,205.9883,72.13722,127.2098,26.74419,10.34504,43.28703,30.12772,-20.33057,-2.464981
6431,532,51993,351,b'GALAXY',b'AGN BROADLINE',0.1796545,446.102,97.87482,1073.242,357.761,29.93675,114.9318,93.5322,-23.7417,-18.77184
6432,533,51994,240,b'GALAXY',b'STARFORMING',0.02545833,178.3707,65.49987,119.7546,19.63255,6.243844,31.74489,19.90072,-40.74635,-4.191022
6433,534,51997,402,b'GALAXY',b'STARFORMING',0.0552119,409.3568,84.25375,35.15792,136.3344,12.51768,85.49794,56.76913,-30.67506,-10.24861
6434,535,51999,275,b'GALAXY',b'STARFORMING',0.1121678,353.7398,85.22237,21.70494,161.5655,12.91377,71.73083,55.03555,-23.09591,-11.01644
6435,535,51999,276,b'GALAXY',b'STARFORMING',0.02447074,245.3861,83.62762,150.9098,30.81964,8.613613,52.28323,37.35512,-31.64384,-4.157685
